ID	station	lon	lat	elevation	EGM08	EGM96	satellite				
0000000008273	R_PARANA_BERMEJO_KM1868	-61.6	-24.48	159.4	24.19	24.45	SENTINEL3B				
0000000007258	R_MURRAY_DARLING_KM1384	142.97	-32.09	66.8	11.55	11.86	SENTINEL3A				
0000000010108	R_ITABAPOANA_ITABAPOANA_KM0044	-41.26	-21.24	7.1	-6.88	-5.95	SENTINEL3A				
0000000007259	R_MURRAY_DARLING_KM1400	142.95	-32.01	67.8	11.9	12.23	SENTINEL3A				
0000000008232	R_PARANA_ACARAY_KM1814	-54.71	-25.43	184.7	5.61	5.44	SENTINEL3B				
0000000007260	R_MURRAY_GOULBURN_KM1666	145.1	-36.17	98.8	7.94	7.8	SENTINEL3A				
0000000008231	R_PARANA_ACARAY_KM1860	-54.82	-25.4	186.8	5.94	5.71	SENTINEL3A				
0000000007261	R_MURRAY_GOULBURN_KM1940	145.26	-37.13	146.7	7.03	6.92	SENTINEL3B				
0000000007289	R_MURRAY_MURRAY_KM0360	140.3	-34.18	8.7	3.32	3.09	SENTINEL3B				
0000000008211	R_PARAIBA-DO-SOL_MURIAE_KM0078	-41.64	-21.63	10.3	-6.7	-5.4	SENTINEL3B				
0000000007280	R_MURRAY_MURRAY_KM0415	140.49	-34.4	11.1	2.72	2.48	SENTINEL3B				
0000000008210	R_PARAIBA-DO-SOL_MURIAE_KM0088	-41.72	-21.65	11.3	-6.61	-5.23	SENTINEL3A				
0000000007278	R_MURRAY_MURRAY_KM0505	140.77	-34.17	16.6	3.51	3.27	SENTINEL3A				
0000000008274	R_PARANA_BERMEJO_KM1873	-61.59	-24.44	159.4	24.14	24.39	SENTINEL3B				
0000000008212	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL_KM0141	-42.09	-21.67	56.2	-6.77	-4.84	SENTINEL3A				
0000000008214	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL_KM0155	-42.2	-21.68	70.8	-6.75	-4.83	SENTINEL3B				
0000000007267	R_MURRAY_MURRAY_KM0601	141.05	-34.06	23	4.21	3.9	SENTINEL3A				
0000000007279	R_MURRAY_MURRAY_KM0630	141.2	-34.06	24.3	4.34	4.1	SENTINEL3B				
0000000007265	R_MURRAY_MURRAY_KM0651	141.32	-34.13	25.9	4.31	4.13	JASON2				
0000000003237	R_COLORADO-01_DESAGUADERO_KM1242	-66.78	-34.3	395.1	21.76	21.84	SENTINEL3A				
0000000007281	R_MURRAY_MURRAY_KM0682	141.49	-34.15	28	4.49	4.39	SENTINEL3B				
0000000008213	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL_KM0195	-42.53	-21.82	99.1	-6.19	-4.88	SENTINEL3B				
0000000007266	R_MURRAY_MURRAY_KM0730	141.68	-34.1	30.1	4.88	4.86	SENTINEL3A				
0000000003238	R_COLORADO-01_DESAGUADERO_KM1247	-66.79	-34.26	395.1	21.84	21.92	SENTINEL3A				
0000000007270	R_MURRAY_MURRAY_KM0778	141.97	-34.12	34.2	5.45	5.38	SENTINEL3A				
0000000007269	R_MURRAY_MURRAY_KM1030	142.76	-34.59	48.9	6.29	6.24	SENTINEL3A				
0000000003239	R_COLORADO-01_DESAGUADERO_KM1446	-67.18	-33.11	457.6	22.25	22.14	SENTINEL3A				
0000000007272	R_MURRAY_MURRAY_KM1035	142.77	-34.58	48.9	6.34	6.29	SENTINEL3A				
0000000008262	R_PARANA_BERMEJO_KM1955	-62	-24.24	176.1	24.16	24.33	SENTINEL3A				
0000000007284	R_MURRAY_MURRAY_KM1133	143.2	-34.72	53.8	6.83	6.87	SENTINEL3B				
0000000007282	R_MURRAY_MURRAY_KM1160	143.29	-34.78	56.9	6.95	6.94	SENTINEL3B				
0000000007283	R_MURRAY_MURRAY_KM1249	143.41	-35.19	64	6.78	6.73	SENTINEL3B				
0000000008224	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0293	-43.25	-22.14	268.5	-4.79	-4.41	SENTINEL3B				
0000000007271	R_MURRAY_MURRAY_KM1365	143.97	-35.5	72.9	7.26	7.19	SENTINEL3A				
0000000008217	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0383	-43.78	-22.44	350.8	-4.56	-4.75	SENTINEL3A				
0000000007274	R_MURRAY_MURRAY_KM1434	144.3	-35.74	80.6	7.38	7.26	SENTINEL3A				
0000000008218	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0384	-43.79	-22.44	350.8	-4.58	-4.74	SENTINEL3A				
0000000007273	R_MURRAY_MURRAY_KM1663	145.01	-35.86	97.3	8.14	8.19	SENTINEL3A				
0000000008222	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0449	-44.23	-22.5	374.9	-4.47	-3.88	SENTINEL3B				
0000000007277	R_MURRAY_MURRAY_KM1697	145.2	-35.84	102.4	8.47	8.52	SENTINEL3A				
0000000008223	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0454	-44.26	-22.47	380.5	-4.46	-3.8	SENTINEL3B				
0000000007285	R_MURRAY_MURRAY_KM1739	145.47	-35.82	107.2	8.96	8.92	SENTINEL3B				
0000000008259	R_PARANA_BERMEJO_KM1958	-62.03	-24.24	178.3	24.16	24.34	SENTINEL3A				
0000000008215	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0539	-44.69	-22.52	462	-3.58	-2.87	SENTINEL3A				
0000000007294	R_MURRAY_MURRAY_KM1779	145.65	-35.9	115.7	9.27	9.07	SENTINEL3B				
0000000008216	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0545	-44.74	-22.53	464.5	-3.48	-2.82	SENTINEL3A				
0000000008221	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0604	-45.11	-22.7	518.1	-3.39	-2.83	SENTINEL3B				
0000000008117	R_ORANGE_ORANGE_KM0295	17.69	-28.75	163.5	31.63	31.88	SENTINEL3A				
0000000008233	R_PARANA_ACARAY_KM1991	-55.21	-25.05	202.3	6.83	6.78	SENTINEL3B				
0000000008269	R_PARANA_BERMEJO_KM2046	-62.53	-24.1	195.4	24.13	24.13	SENTINEL3B				
0000000008128	R_ORANGE_ORANGE_KM0297	17.71	-28.75	163.6	31.63	31.87	SENTINEL3B				
0000000008230	R_PARANA_ACARAY_KM2016	-55.28	-25.02	206	7.09	7.06	SENTINEL3A				
0000000006275	R_LIMPOPO_KROKODILRIVIER_KM1530	27.54	-25.1	943.7	22.06	21.94	SENTINEL3A				
0000000008112	R_ORANGE_ORANGE_KM0352	18.14	-28.9	195	31.95	32.24	SENTINEL3A				
0000000008235	R_PARANA_AGUAPEI_KM2519	-51.44	-21.24	274.2	-6.2	-6.19	SENTINEL3B				
0000000008219	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0674	-45.53	-22.92	531.4	-3.35	-2.64	SENTINEL3A				
0000000008220	R_PARAIBA-DO-SOL_PARAIBA-DO-SUL-TRIB-01_KM0745	-45.83	-23.12	545.1	-3.46	-2.47	SENTINEL3A				
0000000008225	R_PARAIBA-DO-SOL_POMBA_KM0242	-42.63	-21.41	160.5	-6.55	-5.11	SENTINEL3B				
0000000008226	R_PARAIBA-DO-SOL_URURAI_KM0017	-41.15	-21.7	0.6	-6.55	-6.19	SENTINEL3A				
0000000008227	R_PARAIBA-DO-SOL_URURAI_KM0033	-41.28	-21.76	1.4	-6.74	-6.16	SENTINEL3B				
0000000008229	R_PARAIBA-DO-SOL_URURAI-TRIB-01_KM0109	-41.68	-21.47	24.7	-6.87	-5.39	SENTINEL3B				
0000000008133	R_ORANGE_ORANGE_KM0360	18.2	-28.91	197.4	31.9	32.25	SENTINEL3B				
0000000005883	R_INCOMATI_CROCODILE_KM0342	31.89	-25.38	156.9	16.65	16.23	JASON3				
0000000008260	R_PARANA_BERMEJO_KM2106	-62.87	-23.95	209.6	24.15	23.97	SENTINEL3A				
0000000008228	R_PARAIBA-DO-SOL_URURAI-TRIB-01_KM0110	-41.67	-21.46	24.9	-6.88	-5.4	SENTINEL3A				
0000000008121	R_ORANGE_ORANGE_KM0411	18.65	-28.84	230.9	31.53	31.95	SENTINEL3A				
0000000008255	R_PARANA_ATIBAIA_KM3212	-47.14	-22.74	540.7	-4.97	-4.78	SENTINEL3B				
0000000008114	R_ORANGE_ORANGE_KM0460	19.06	-28.95	298.1	31.49	31.93	SENTINEL3A				
0000000005888	R_INCOMATI_CROCODILE_KM0367	31.75	-25.31	194.6	15.39	15.42	SENTINEL3A				
0000000006276	R_LIMPOPO_KROKODILRIVIER_KM1555	27.53	-25.25	957.3	22.78	22.65	SENTINEL3B				
0000000008122	R_ORANGE_ORANGE_KM0547	19.52	-28.59	399.4	30.52	30.88	SENTINEL3A				
0000000005884	R_INCOMATI_CROCODILE_KM0386	31.67	-25.41	222.8	15.48	15.58	SENTINEL3B				
0000000010062	R_MANANARA_MANANARA_KM0007	47.62	-23.35	0	3.59	3.34	SENTINEL3A				
0000000005885	R_INCOMATI_INCOMATI_KM0040	32.74	-25.55	0.3	15.51	15.32	SENTINEL3A				
0000000006298	R_LIMPOPO_MZINGWANE_KM0815	29.75	-21.9	521.8	10.1	10.24	SENTINEL3B				
0000000010061	R_MANANARA_MANANARA_KM0109	47.05	-22.97	508.8	3.42	2.65	SENTINEL3A				
0000000008292	R_PARANA_DAS-MORTES_KM3691	-44.57	-21.1	855.6	-3.36	-3.73	SENTINEL3B				
0000000005891	R_INCOMATI_INCOMATI_KM0167	32.71	-25.02	22.6	13.55	13.18	SENTINEL3B				
0000000008308	R_PARANA_GRANDE_KM2822	-49.27	-20.01	378.8	-7.41	-7.85	SENTINEL3B				
0000000008234	R_PARANA_AGUARAY-GUAZU_KM1709	-57.68	-24.79	66.2	15.72	15.76	SENTINEL3B				
0000000005886	R_INCOMATI_INCOMATI_KM0177	32.62	-25.05	26	14.08	13.8	SENTINEL3A				
0000000006301	R_LIMPOPO_OLIFANTS_KM0978	29.33	-25.43	1001.4	23.11	23.03	SENTINEL3A				
0000000008309	R_PARANA_GRANDE_KM3152	-47.63	-20.05	512	-8.38	-8.55	SENTINEL3B				
0000000003246	R_COLORADO-01_SALADO_KM1484	-67.2	-32.84	470	21.96	21.43	SENTINEL3A				
0000000010078	R_MANDRARE_MANDRARE_KM0039	46.28	-24.96	28.1	8.57	8.4	SENTINEL3A				
0000000008306	R_PARANA_GRANDE_KM3240	-47.11	-20.28	624.8	-7.38	-7.4	SENTINEL3A				
0000000008257	R_PARANA_BERMEJO_KM2147	-63.09	-23.73	222.3	24.2	23.91	SENTINEL3A				
0000000006304	R_LIMPOPO_SHASHE_KM0856	29.24	-22.04	545.1	10.72	10.68	SENTINEL3A				
0000000007288	R_MURRAY_MURRAY_KM1925	146.45	-35.97	135.6	10.88	10.58	SENTINEL3B				
0000000007276	R_MURRAY_MURRAY_KM2029	146.95	-36.1	153.1	11.8	11.59	SENTINEL3A				
0000000003247	R_COLORADO-01_SAN-JUAN_KM1570	-67.38	-32.33	495.1	22.09	21.06	SENTINEL3A				
0000000007268	R_MURRAY_MURRAY_KM2035	146.99	-36.09	158.6	11.92	11.71	SENTINEL3A				
0000000005889	R_INCOMATI_INCOMATI_KM0252	32.24	-25.38	61.1	17.06	16.71	SENTINEL3B				
0000000005890	R_INCOMATI_INCOMATI_KM0271	32.27	-25.51	71.4	17.44	17.22	SENTINEL3B				
0000000010079	R_MANDRARE_MANDRARE_KM0097	46.08	-24.67	87.6	8.62	8.31	SENTINEL3B				
0000000008110	R_ORANGE_CALEDON_KM2021	27.62	-29.15	1498.7	32.44	32.6	SENTINEL3B				
0000000008132	R_ORANGE_ORANGE_KM0565	19.64	-28.52	412.7	30.33	30.74	SENTINEL3B				
0000000006475	R_MANGOKY_MANGOKY_KM0007	43.57	-21.46	3.3	-1.76	-2.22	JASON2				
0000000008118	R_ORANGE_ORANGE_KM0623	20.12	-28.48	438.5	29.96	30.47	SENTINEL3A				
0000000008310	R_PARANA_GRANDE-TRIB-10_KM3662	-45.73	-22.09	807.1	-2.88	-2.68	SENTINEL3A				
0000000005887	R_INCOMATI_INCOMATI_KM0297	32.12	-25.51	88.8	17.76	17.27	SENTINEL3A				
0000000008134	R_ORANGE_ORANGE_KM0679	20.52	-28.73	643.7	29.77	30.28	SENTINEL3B				
0000000008125	R_ORANGE_ORANGE_KM0604	19.95	-28.44	429.9	30.12	30.54	SENTINEL3B				
0000000006480	R_MANGOKY_MANGOKY_KM0053	43.81	-21.75	32.7	-0.73	-1.04	SENTINEL3B				
0000000005892	R_INCOMATI_KOMATI_KM0365	31.84	-25.65	184.9	17.23	17.23	SENTINEL3A				
0000000008126	R_ORANGE_ORANGE_KM0729	20.95	-28.74	723.6	30.37	30.68	SENTINEL3B				
0000000008311	R_PARANA_GRANDE-TRIB-14_KM3116	-48.09	-20.91	487.8	-7.19	-7.22	SENTINEL3A				
0000000006476	R_MANGOKY_MANGOKY_KM0083	43.99	-21.91	56.5	0.09	-0.33	SENTINEL3A				
0000000006277	R_LIMPOPO_LETABA_KM0465	31.6	-23.85	214.5	12.18	11.91	SENTINEL3A				
0000000008312	R_PARANA_GRANDE-TRIB-14_KM3148	-47.87	-21.02	494.2	-6.85	-6.84	SENTINEL3A				
0000000008137	R_ORANGE_ORANGE-RIVER-ORANJE_KM0031	16.68	-28.47	8.9	32.23	31.86	SENTINEL3A				
0000000006278	R_LIMPOPO_LETABA_KM0505	31.35	-23.74	262.5	11.25	11.24	SENTINEL3A				
0000000006477	R_MANGOKY_MANGOKY_KM0120	44.25	-21.86	84.5	-0.02	-0.38	SENTINEL3A				
0000000008315	R_PARANA_GRANDE-TRIB-14_KM3187	-47.67	-21.12	507.7	-6.6	-6.49	SENTINEL3B				
0000000008123	R_ORANGE_ORANGE_KM0893	21.89	-28.83	846.1	31.61	31.96	SENTINEL3A				
0000000006481	R_MANGOKY_MANGOKY_KM0148	44.44	-21.83	102.4	-0.37	-0.5	SENTINEL3B				
0000000008313	R_PARANA_GRANDE-TRIB-14_KM3282	-47.28	-21.45	536.1	-5.93	-5.78	SENTINEL3A				
0000000006474	R_MANGOKY_MANGOKY_KM0151	44.46	-21.82	102.4	-0.43	-0.56	JASON3				
0000000008138	R_ORANGE_ORANGE-RIVER-ORANJE_KM0122	16.95	-28.08	39.2	31.74	31.79	SENTINEL3B				
0000000006482	R_MANGOKY_MANGOKY_KM0185	44.75	-21.74	123.8	-0.86	-1.11	SENTINEL3B				
0000000008271	R_PARANA_BERMEJO_KM2168	-63.26	-23.68	229.2	24.35	24.02	SENTINEL3B				
0000000008129	R_ORANGE_ORANGE_KM0897	21.92	-28.82	846.1	31.6	31.95	SENTINEL3B				
0000000006478	R_MANGOKY_MANGOKY_KM0199	44.88	-21.73	137.8	-0.86	-1.21	SENTINEL3A				
0000000008113	R_ORANGE_ORANGE_KM1025	22.55	-29.45	904.9	32.39	32.62	SENTINEL3A				
0000000006479	R_MANGOKY_MANGOKY_KM0241	45.23	-21.68	164.1	-0.32	-0.61	SENTINEL3A				
0000000008131	R_ORANGE_ORANGE_KM1136	23.01	-29.42	935.1	31.84	32.12	SENTINEL3B				
0000000006483	R_MANGOKY_MANGOKY_KM0253	45.32	-21.64	170.4	-0.03	-0.33	SENTINEL3B				
0000000008127	R_ORANGE_ORANGE_KM1159	23.15	-29.36	940.5	31.55	31.8	SENTINEL3B				
0000000006484	R_MANGOKY_MATSIATRA_KM0329	45.7	-21.27	327.4	0.34	0.2	SENTINEL3A				
0000000006485	R_MANGOKY_MATSIATRA_KM0410	46.1	-20.98	570.9	0.3	0.33	SENTINEL3B				
0000000008115	R_ORANGE_ORANGE_KM1199	23.43	-29.21	954.2	31.06	31.2	SENTINEL3A				
0000000006279	R_LIMPOPO_LETABA_KM0527	31.17	-23.7	289.3	11.01	10.89	SENTINEL3B				
0000000010065	R_ONILAHY_ONILAHY_KM0008	43.83	-23.56	6.7	3.46	3.15	SENTINEL3A				
0000000007297	R_MURRAY_MURRUMBIDGEE_KM1282	143.68	-34.52	61.2	8.34	8.23	SENTINEL3A				
0000000006284	R_LIMPOPO_LIMPOPO_KM0020	33.56	-25.09	0	11.85	11.33	SENTINEL3A				
0000000008111	R_ORANGE_ORANGE_KM1240	23.69	-29.1	974	30.75	30.88	SENTINEL3A				
0000000007298	R_MURRAY_MURRUMBIDGEE_KM1682	145.61	-34.46	112	12.32	12.14	SENTINEL3A				
0000000006295	R_LIMPOPO_LIMPOPO_KM0052	33.64	-25.03	1.1	11.64	11.14	SENTINEL3B				
0000000010066	R_ONILAHY_ONILAHY_KM0019	43.86	-23.47	17.6	3.35	3.12	SENTINEL3A				
0000000008314	R_PARANA_GRANDE-TRIB-14_KM3382	-46.8	-21.56	706.1	-4.31	-4.29	SENTINEL3A				
0000000008130	R_ORANGE_ORANGE_KM1316	24.04	-29.55	1041.2	32.04	31.81	SENTINEL3B				
0000000006280	R_LIMPOPO_LIMPOPO_KM0110	33.58	-24.8	6.6	11.08	10.59	JASON2				
0000000008340	R_PARANA_JACARE-GUACU_KM2931	-48.6	-21.85	416.9	-6.88	-6.73	SENTINEL3A				
0000000010068	R_ONILAHY_ONILAHY_KM0025	43.91	-23.45	22.8	3.45	3.24	SENTINEL3B				
0000000006283	R_LIMPOPO_LIMPOPO_KM0147	33.49	-24.78	12.4	11.09	10.57	SENTINEL3A				
0000000008339	R_PARANA_JACARE-PEPIRA_KM2885	-48.79	-21.89	403.5	-6.78	-6.69	SENTINEL3B				
0000000010069	R_ONILAHY_ONILAHY_KM0084	44.31	-23.53	75.6	4.08	3.81	SENTINEL3B				
0000000008119	R_ORANGE_ORANGE_KM1391	24.53	-29.84	1085.1	32.1	31.97	SENTINEL3A				
0000000006286	R_LIMPOPO_LIMPOPO_KM0187	33.28	-24.62	19.8	10.96	10.22	SENTINEL3A				
0000000006291	R_LIMPOPO_LIMPOPO_KM0242	32.94	-24.45	29	11.1	10.29	SENTINEL3B				
0000000008148	R_ORANGE_VAAL_KM1353	24.18	-28.54	1006.3	30.54	30.61	SENTINEL3A				
0000000010064	R_ONILAHY_ONILAHY_KM0097	44.39	-23.57	89	4.11	3.94	SENTINEL3A				
0000000006294	R_LIMPOPO_LIMPOPO_KM0256	32.86	-24.4	33.6	11.13	10.37	SENTINEL3B				
0000000008236	R_PARANA_AMAMBAI_KM2103	-53.87	-23.2	233.2	-0.14	-0.04	SENTINEL3A				
0000000010067	R_ONILAHY_ONILAHY_KM0148	44.77	-23.55	146.7	4.92	4.68	SENTINEL3A				
0000000008155	R_ORANGE_VAAL_KM1457	24.64	-28.49	1096.4	30.35	30.25	SENTINEL3B				
0000000008268	R_PARANA_BERMEJO_KM2225	-63.63	-23.4	254.5	24.61	24.68	SENTINEL3B				
0000000008359	R_PARANA_MOJIGUACU_KM3148	-48.16	-21.22	497.1	-7.06	-7.17	SENTINEL3A				
0000000009254	R_BARLEE_BARLEE_KM0034	119.68	-29.01	392.6	-20.24	-20.46	SENTINEL3A				
0000000011462	R_TSIRIBIHINA_MANIA_KM0357	46.51	-20.26	737.6	0.31	0.75	SENTINEL3A				
0000000008361	R_PARANA_MOJIGUACU_KM3277	-47.81	-21.7	520.5	-6.72	-6.56	SENTINEL3B				
0000000008258	R_PARANA_BERMEJO_KM2228	-63.66	-23.39	257.5	24.62	24.7	SENTINEL3A				
0000000009218	R_BRISBANE_BRISBANE_KM0043	152.95	-27.53	3.6	41.25	40.89	SENTINEL3A				
0000000008360	R_PARANA_MOJIGUACU_KM3292	-47.69	-21.72	523.8	-6.54	-6.46	SENTINEL3A				
0000000009265	R_CAREY_CAREY_KM0014	122.58	-29.32	396.9	-18.62	-18.7	SENTINEL3A				
0000000006285	R_LIMPOPO_LIMPOPO_KM0340	32.54	-23.83	62.1	10.34	9.93	SENTINEL3A				
0000000008358	R_PARANA_MOJIGUACU-TRIB-01_KM3450	-47.08	-22.3	577.8	-5.3	-5.12	SENTINEL3B				
0000000009187	R_BURNETT_BURNETT_KM0023	152.27	-24.89	1.6	47.06	46.7	SENTINEL3A				
0000000003114	R_BURDEKIN_BURDEKIN_KM0192	146.97	-20.52	154.1	55.39	55.25	SENTINEL3B				
0000000009163	R_PERCIVAL_PERCIVAL_KM0001	124.79	-21.33	253.7	7.67	7.48	SENTINEL3A				
0000000008381	R_PARANA_PARANAPANEMA_KM2615	-49.98	-22.9	380.7	-5.25	-5.24	SENTINEL3B				
0000000003111	R_BURDEKIN_BURDEKIN_KM0277	146.59	-20.16	195	56.07	56.28	SENTINEL3A				
0000000009164	R_PERCIVAL_PERCIVAL_KM0008	124.74	-21.36	253.5	7.43	7.26	SENTINEL3B				
0000000003115	R_BURDEKIN_CAPE_KM0201	146.92	-20.76	153.7	54.69	54.51	SENTINEL3B				
0000000009234	R_COOPER-CREEK_COOPER-CREEK_KM0659	140.47	-27.75	44.3	16.45	16.6	SENTINEL3B				
0000000009189	R_BURNETT_BURNETT_KM0128	151.92	-25.35	36	46.77	46.31	SENTINEL3B				
0000000009230	R_COOPER-CREEK_COOPER-CREEK_KM0723	140.95	-27.7	50.7	17.84	18.08	SENTINEL3A				
0000000005339	R_FORTESCUE_FORTESCUE_KM0375	118.51	-22.18	404.8	-7.28	-6.73	SENTINEL3B				
0000000009188	R_BURNETT_BURNETT_KM0139	151.85	-25.35	43.6	46.79	46.32	SENTINEL3A				
0000000009232	R_COOPER-CREEK_COOPER-CREEK_KM0769	141.29	-27.6	57.2	19.23	19.21	SENTINEL3B				
0000000005338	R_FORTESCUE_FORTESCUE_KM0426	118.9	-22.32	405.9	-6.46	-6.01	SENTINEL3A				
0000000005331	R_FITZROY-2_FITZROY_KM0038	150.48	-23.32	4.4	50.72	50.84	JASON2				
0000000005340	R_FORTESCUE_FORTESCUE_KM0490	119.39	-22.4	405.9	-5.44	-5.12	SENTINEL3B				
0000000007252	R_MURRAY_CONDAMINE_KM3185	150.44	-26.85	291.5	40.19	39.96	SENTINEL3B				
0000000008514	R_PARANA_PIRACICABA_KM3072	-47.93	-22.66	450.7	-6.01	-5.72	SENTINEL3B				
0000000006292	R_LIMPOPO_LIMPOPO_KM0428	32.23	-23.2	101.4	8.97	8.89	SENTINEL3B				
0000000006293	R_LIMPOPO_LIMPOPO_KM0437	32.25	-23.14	104.5	8.73	8.63	SENTINEL3B				
0000000006281	R_LIMPOPO_LIMPOPO_KM0457	32.11	-23.03	113.8	9.02	9.03	SENTINEL3A				
0000000007250	R_MURRAY_CONDAMINE_KM3293	150.94	-26.99	319.1	41.42	41.05	SENTINEL3A				
0000000007264	R_MURRAY_MEHI_KM3109	150.28	-29.53	242.1	33.12	32.83	SENTINEL3B				
0000000008515	R_PARANA_PIRACICABA_KM3077	-47.92	-22.69	453.4	-5.95	-5.67	SENTINEL3B				
0000000008266	R_PARANA_BERMEJO_KM2290	-64.15	-23.25	289	25.36	25.08	SENTINEL3A				
0000000008542	R_PARANA_SAPUCAI_KM3247	-47.46	-20.76	650.2	-6.39	-6.29	SENTINEL3B				
0000000003249	R_COLORADO-01_SAN-JUAN_KM1640	-67.85	-32.22	521	21.26	20.55	SENTINEL3B				
0000000008147	R_ORANGE_VAAL_KM1541	24.89	-28.1	1179.3	29.91	29.92	SENTINEL3A				
0000000008534	R_PARANA_SAN-FRANCISCO_KM2283	-64.11	-23.31	286	25.33	25.08	SENTINEL3B				
0000000008552	R_PARANA_TAQUARI_KM2894	-49.05	-23.8	584.7	-2.14	-2.05	SENTINEL3A				
0000000008149	R_ORANGE_VAAL_KM1554	24.99	-28.08	1190.3	29.94	29.96	SENTINEL3A				
0000000005337	R_FORTESCUE_FORTESCUE_KM0556	119.89	-22.57	408.1	-4.73	-4.46	SENTINEL3A				
0000000008556	R_PARANA_TIETE_KM2904	-48.85	-22.13	403.5	-6.51	-6.46	SENTINEL3B				
0000000009238	R_COOPER-CREEK_DIAMANTINA_KM0729	139.85	-25.66	49.3	22.25	22.11	SENTINEL3B				
0000000008533	R_PARANA_SAN-FRANCISCO_KM2286	-64.13	-23.32	287.5	25.39	25.13	SENTINEL3A				
0000000005752	R_GASCOYNE_LYONS_KM0300	115.61	-24.14	238.7	-14.37	-14.41	SENTINEL3A				
0000000008152	R_ORANGE_VAAL_KM1632	25.46	-27.71	1213.7	29.69	29.79	SENTINEL3B				
0000000008557	R_PARANA_TIETE_KM3128	-47.85	-22.97	458.1	-5.42	-5.16	SENTINEL3B				
0000000007242	R_MURCHISON_MURCHISON_KM0007	114.18	-27.65	4.3	-22.69	-22.49	SENTINEL3B				
0000000008150	R_ORANGE_VAAL_KM1767	26.23	-27.46	1232.8	29.15	29.27	SENTINEL3B				
0000000006282	R_LIMPOPO_LIMPOPO_KM0508	31.88	-22.73	137.3	9.34	9.41	SENTINEL3A				
0000000007241	R_MURCHISON_MURCHISON_KM0327	115.75	-27.51	247.6	-19.46	-19.56	SENTINEL3A				
0000000008153	R_ORANGE_VAAL_KM1810	26.49	-27.38	1245.5	29.16	29.25	SENTINEL3B				
0000000008559	R_PARANA_TURVO-TRIB-01_KM2826	-49.46	-20.23	427.6	-7.43	-7.76	SENTINEL3B				
0000000006290	R_LIMPOPO_LIMPOPO_KM0566	31.5	-22.46	180.1	10.04	10.06	SENTINEL3B				
0000000007239	R_MURCHISON_MURCHISON_KM0464	116.28	-26.77	292.4	-17.6	-17.43	SENTINEL3A				
0000000008154	R_ORANGE_VAAL_KM1867	26.56	-27.1	1273.8	28.87	28.91	SENTINEL3B				
0000000008558	R_PARANA_TURVO-TRIB-01_KM2851	-49.33	-20.27	431.3	-7.49	-7.75	SENTINEL3B				
0000000008145	R_ORANGE_VAAL_KM1878	26.59	-27.04	1280.7	28.76	28.82	SENTINEL3A				
0000000008773	R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0036	-47.62	-24.69	0	-2.92	-2.65	SENTINEL3B				
0000000008769	R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0138	-47.95	-24.42	10.7	-3.36	-2.57	SENTINEL3A				
0000000008770	R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0161	-48.04	-24.5	14.9	-2.83	-2.2	SENTINEL3A				
0000000007300	R_MURRAY_MURRUMBIDGEE_KM1999	147.1	-35.03	167.8	13.85	13.71	SENTINEL3B				
0000000008771	R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0221	-48.38	-24.6	39.7	-1.39	-1.08	SENTINEL3B				
0000000009231	R_COOPER-CREEK_COOPER-CREEK_KM1128	142.36	-25.85	111.8	25.58	25.25	SENTINEL3A				
0000000008237	R_PARANA_AMAMBAI_KM2166	-54.24	-23.13	244.9	0.69	0.99	SENTINEL3A				
0000000008239	R_PARANA_APA_KM2066	-57.88	-22.13	80.4	15.39	15.6	SENTINEL3A				
0000000008772	R_RIBEIRA-DO-IGU_RIBEIRA-DE-IGUAPE_KM0248	-48.53	-24.55	57.1	-0.96	-0.68	SENTINEL3B				
0000000006288	R_LIMPOPO_LIMPOPO_KM0630	31	-22.31	238.5	10.2	10.43	SENTINEL3A				
0000000000279	R_AMAZONAS_ARINOS_KM1859	-58.28	-10.46	205	-2.45	-2.48	SENTINEL3B				
0000000006289	R_LIMPOPO_LIMPOPO_KM0680	30.58	-22.32	349.2	10.62	10.95	SENTINEL3B				
0000000000281	R_AMAZONAS_ARINOS_KM1862	-58.27	-10.48	205.8	-2.5	-2.5	SENTINEL3B				
0000000000276	R_AMAZONAS_ARINOS_KM1935	-57.88	-10.86	207.6	-3.36	-2.99	SENTINEL3A				
0000000001422	R_AMAZONAS_ABUNA_KM2888	-67.11	-10.29	113.3	24.75	24.05	SENTINEL3A				
